,id,price_000,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006,apt,floor,age_0_10,age_10_20,age_20_more,num_room,num_bath,num_garage,area_m2,ses,pop_dens,pcnt_indu,pcnt_com,pcnt_insti,pcnt_vacant,pcn_green,homicides,house,ses_bin,lnprice,price_hi
0,40003,60000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,1.0,0.0,0.0,3.0,2.0,1.0,70.0,4.0,830.78,0.0,0.0,0.49,0.0,1.74,39.92,0,0,11.0021,0
1,40007,140000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,257.0,4.0,826.75,0.0,15.41,1.32,0.0,0.54,46.0,1,0,11.8494,1
2,40008,38000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,3.0,4.0,1.0,115.0,4.0,914.15,0.0,8.16,5.57,0.0,1.55,45.87,0,0,10.54534,0
3,40010,110000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,270.0,4.0,911.25,0.0,8.11,5.53,0.0,1.58,45.88,1,0,11.60824,1
4,40011,120000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,268.0,4.0,757.37,0.0,0.0,0.0,0.0,0.4,46.0,1,0,11.69525,1
5,40012,140000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,176.0,4.0,759.9,0.0,0.0,0.0,0.0,0.7,46.0,1,0,11.8494,1
6,40013,170000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,277.0,4.0,794.03,0.0,0.0,0.0,0.0,0.73,46.0,1,0,12.04355,1
7,40014,190000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,143.0,4.0,766.84,0.0,0.0,0.0,0.0,0.52,46.0,1,0,12.15478,1
8,40015,120000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,3.0,2.0,220.0,4.0,630.6,0.0,10.85,4.36,0.0,1.16,46.0,1,0,11.69525,1
9,40016,130000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,280.0,4.0,386.8,0.0,24.03,6.4,0.0,0.64,46.0,1,0,11.77529,1
10,40017,60000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,4.0,0.0,1.0,0.0,2.0,2.0,1.0,86.0,5.0,473.14,0.0,0.0,0.36,0.0,0.52,46.0,0,1,11.0021,0
11,40019,70000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,1.0,0.0,3.0,3.0,1.0,117.0,3.0,193.15,0.0,16.29,14.88,0.0,0.63,46.0,0,0,11.15625,0
12,40020,75000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,4.0,0.0,1.0,0.0,4.0,4.0,1.0,138.0,4.0,340.79,0.0,4.27,3.01,0.0,0.18,46.0,0,0,11.22524,0
13,40023,58000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,5.0,1.0,0.0,0.0,3.0,3.0,1.0,65.0,4.0,838.24,0.0,0.13,1.05,0.0,0.89,39.44,0,0,10.9682,0
14,40024,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,3.0,4.0,2.0,270.0,4.0,937.71,0.0,9.91,6.46,0.0,1.73,46.0,1,0,11.51293,0
15,40025,60000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,2.0,2.0,1.0,95.0,4.0,951.52,0.0,10.39,6.97,0.05,1.64,46.0,0,0,11.0021,0
16,40026,42000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,0.0,0.0,1.0,4.0,1.0,42.0,4.0,705.56,0.0,0.0,1.96,0.0,0.0,42.42,0,0,10.64542,0
17,40030,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,138.0,4.0,823.08,0.0,15.51,1.16,0.0,0.51,46.0,1,0,11.51293,0
18,40032,135000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,430.0,4.0,744.15,0.0,0.0,1.2,0.0,0.0,37.97,1,0,11.81303,1
19,40034,160000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,150.0,3.0,326.11,0.0,4.43,20.41,0.0,0.15,46.0,1,0,11.98293,1
20,40037,108000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,250.0,4.0,871.69,0.0,14.22,3.2,0.0,0.91,46.0,1,0,11.58989,0
21,40038,180000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,331.0,4.0,840.32,0.0,13.03,3.19,0.0,0.94,46.0,1,0,12.10071,1
22,40039,39000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,70.0,3.0,657.13,0.0,9.21,1.73,0.0,0.69,46.0,1,0,10.57132,0
23,40041,36000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,1.0,0.0,3.0,1.0,0.0,61.0,3.0,834.88,0.0,15.2,1.66,0.0,0.61,46.0,0,0,10.49127,0
24,40045,163400.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,4.0,3.0,2.0,300.0,4.0,222.24,0.0,11.19,18.95,0.0,0.25,46.0,1,0,12.00396,1
25,40047,240000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,300.0,3.0,564.66,0.0,10.34,11.19,0.0,0.28,46.0,1,0,12.38839,1
26,40049,40000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,4.0,0.0,1.0,0.0,2.0,2.0,1.0,83.0,4.0,743.02,0.0,0.0,0.03,0.0,0.04,45.82,0,0,10.59663,0
27,40055,77000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3.0,1.0,0.0,0.0,2.0,2.0,1.0,70.0,3.0,403.27,0.0,0.0,1.93,0.0,2.54,34.0,0,0,11.25156,0
28,40065,190000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,380.0,4.0,886.97,0.0,0.0,1.51,0.0,0.73,34.0,1,0,12.15478,1
29,40066,150000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,359.0,4.0,376.3,0.0,16.13,11.15,0.0,0.56,46.0,1,0,11.91839,1
30,40067,120000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,240.0,4.0,805.53,0.0,15.16,1.84,0.0,0.5,46.0,1,0,11.69525,1
31,40069,350000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,350.0,3.0,416.37,0.0,0.0,0.42,0.0,1.23,34.0,1,0,12.76569,1
32,40071,170000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,320.0,4.0,895.76,0.0,0.0,1.71,0.0,0.16,35.65,1,0,12.04355,1
33,40073,160000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,3.0,2.0,248.0,4.0,861.39,0.0,0.0,0.0,0.0,1.45,46.0,1,0,11.98293,1
34,40079,20000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,1.0,0.0,3.0,2.0,0.0,33.0,3.0,424.46,0.0,0.0,2.12,0.0,0.55,46.0,0,0,9.903487,0
35,40080,27000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,1.0,0.0,2.0,2.0,0.0,47.0,3.0,701.55,0.0,12.89,2.99,0.0,0.41,46.0,0,0,10.20359,0
36,40085,65000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,1.0,0.0,3.0,4.0,1.0,117.0,4.0,610.67,0.0,0.0,3.49,0.0,0.04,44.55,0,0,11.08214,0
37,40095,180000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,404.0,4.0,831.55,0.0,0.0,1.86,0.0,0.7,34.5,1,0,12.10071,1
38,40101,160000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,234.0,4.0,909.09,0.0,0.0,1.6,0.0,0.0,36.42,1,0,11.98293,1
39,40104,55000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,164.0,3.0,828.72,0.0,0.0,0.47,0.0,1.62,41.28,1,0,10.91509,0
40,40105,64000.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2.0,1.0,0.0,0.0,2.0,3.0,1.0,60.0,4.0,885.03,0.0,0.0,1.29,0.0,0.0,38.31,0,0,11.06664,0
41,40108,140000.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,182.0,4.0,396.47,0.0,4.19,11.05,0.0,0.33,46.0,1,0,11.8494,1
42,40109,150000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,344.0,4.0,833.45,0.0,0.0,1.84,0.0,0.75,34.28,1,0,11.91839,1
43,40112,245000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,220.0,3.0,902.86,0.0,6.76,4.66,0.0,1.14,45.62,1,0,12.40901,1
44,40115,46000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1.0,0.0,0.0,1.0,4.0,1.0,48.0,4.0,478.46,0.0,0.0,2.8,0.0,0.0,38.74,0,0,10.7364,0
45,40116,150000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,350.0,4.0,846.6,0.0,0.0,0.81,0.0,0.0,41.08,1,0,11.91839,1
46,40125,82000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,366.0,4.0,826.37,0.0,3.94,2.85,0.0,1.44,44.94,1,0,11.31447,0
47,40126,48383.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,1.0,0.0,0.0,1.0,2.0,1.0,53.0,4.0,427.55,0.0,0.0,1.47,0.0,0.01,36.12,0,0,10.7869,0
48,40137,130000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,300.0,4.0,251.45,0.0,6.39,20.43,0.0,0.27,46.0,1,0,11.77529,1
49,40143,58000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,2.0,3.0,0.0,106.0,3.0,757.63,0.0,3.06,2.08,0.26,0.49,46.0,0,0,10.9682,0
50,40146,47000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,6.0,1.0,0.0,0.0,2.0,3.0,1.0,48.0,4.0,567.81,0.0,0.0,1.12,0.0,0.53,35.01,0,0,10.7579,0
51,40147,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,3.0,4.0,2.0,162.0,3.0,626.66,0.0,0.34,0.23,0.0,1.31,46.0,1,0,11.51293,0
52,40150,130000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,270.0,4.0,830.95,0.0,0.0,0.55,0.0,1.71,39.11,1,0,11.77529,1
53,40160,57500.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,2.0,1.0,1.0,63.0,4.0,816.6,0.0,0.0,1.49,0.0,0.21,35.76,0,0,10.95954,0
54,40162,21669.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,0.0,0.0,1.0,1.0,1.0,36.0,4.0,877.99,0.0,0.0,1.2,0.0,0.0,38.86,0,0,9.983638,0
55,40163,90000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,91.0,3.0,780.7,0.0,0.0,1.0,0.0,0.0,43.61,1,0,11.40757,0
56,40174,85000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,4.0,4.0,1.0,157.0,4.0,890.37,0.0,0.0,1.36,0.0,0.0,37.9,0,0,11.35041,0
57,40193,40000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,4.0,0.0,1.0,0.0,2.0,2.0,1.0,83.0,4.0,738.08,0.0,0.0,0.03,0.0,0.05,45.85,0,0,10.59663,0
58,40195,76000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1.0,0.0,0.0,2.0,3.0,1.0,74.0,4.0,603.2,0.0,0.0,1.87,0.0,2.23,34.0,0,0,11.23849,0
59,40196,35000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,1.0,0.0,2.0,2.0,0.0,53.0,4.0,833.36,0.0,0.0,0.61,0.0,0.0,42.34,0,0,10.4631,0
60,40199,140000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,300.0,4.0,545.93,0.0,0.0,1.61,0.0,0.32,46.0,1,0,11.8494,1
61,40202,90000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,170.0,4.0,803.21,0.0,0.95,1.1,0.0,1.28,43.18,1,0,11.40757,0
62,40223,51000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3.0,1.0,0.0,0.0,2.0,4.0,1.0,99.0,1.0,658.81,0.0,0.0,0.14,0.0,0.21,46.0,0,0,10.83958,0
63,40229,55000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,1.0,0.0,0.0,2.0,3.0,1.0,55.0,4.0,460.39,0.0,11.62,10.65,0.0,0.7,46.0,0,0,10.91509,0
64,40234,55000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,1.0,0.0,0.0,2.0,4.0,1.0,55.0,4.0,463.68,0.0,11.57,10.55,0.0,0.71,46.0,0,0,10.91509,0
65,40242,32000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,4.0,0.0,37.0,4.0,866.23,0.0,0.0,1.04,0.0,0.0,39.78,0,0,10.37349,0
66,40246,110000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,290.0,3.0,764.15,0.0,6.24,1.7,0.0,1.47,46.0,1,0,11.60824,1
67,40258,210000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,295.0,3.0,678.14,0.0,0.0,0.0,0.0,0.67,46.0,1,0,12.25486,1
68,40265,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,240.0,4.0,864.99,0.0,0.0,1.03,0.0,0.0,39.87,1,0,11.51293,0
69,40277,380000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,375.0,4.0,826.19,0.0,1.65,1.27,0.0,0.26,45.08,1,0,12.84793,1
70,40282,112000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,250.0,4.0,247.43,0.0,4.84,22.73,0.0,0.05,46.0,1,0,11.62625,1
71,40292,45000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,147.0,2.0,801.45,0.0,6.5,3.14,0.0,1.44,46.0,1,0,10.71442,0
72,40295,37000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,4.0,1.0,42.0,4.0,693.88,0.0,0.0,2.1,0.0,0.0,42.48,0,0,10.51867,0
73,40307,150000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,270.0,4.0,546.38,0.0,0.0,1.57,0.0,0.33,46.0,1,0,11.91839,1
74,40309,35000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,1.0,0.0,2.0,2.0,0.0,53.0,4.0,834.18,0.0,0.0,0.62,0.0,0.0,42.27,0,0,10.4631,0
75,40313,58000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,1.0,0.0,0.0,2.0,2.0,0.0,56.0,4.0,440.04,0.0,0.0,9.13,0.0,0.05,45.65,0,0,10.9682,0
76,40317,276000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,254.0,3.0,298.63,0.0,0.0,0.0,0.0,0.0,46.0,1,0,12.52816,1
77,40332,150000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,275.0,4.0,725.61,0.0,0.0,1.15,0.0,0.06,44.91,1,0,11.91839,1
78,40333,46000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,1.0,0.0,0.0,2.0,4.0,1.0,53.0,4.0,833.74,0.0,0.0,0.78,0.0,1.58,36.71,0,0,10.7364,0
79,40334,75000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3.0,0.0,1.0,0.0,3.0,2.0,1.0,74.0,4.0,398.46,0.0,0.0,2.14,0.0,3.06,34.0,0,0,11.22524,0
80,40349,185000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,258.0,4.0,814.94,0.0,0.0,0.37,0.0,0.0,43.77,1,0,12.12811,1
81,40353,130000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,202.0,4.0,871.2,0.0,0.0,0.0,0.0,1.56,46.0,1,0,11.77529,1
82,40354,50000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1.0,0.0,0.0,3.0,3.0,1.0,73.0,4.0,650.91,0.0,0.0,0.0,0.0,0.23,46.0,0,0,10.81978,0
83,40363,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,206.0,3.0,933.96,0.0,8.68,5.9,0.0,1.38,46.0,1,0,11.51293,0
84,40364,60000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,1.0,0.0,2.0,2.0,1.0,92.0,4.0,589.02,0.0,0.74,3.46,0.0,0.89,46.0,0,0,11.0021,0
85,40365,90000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,140.0,4.0,835.44,0.0,0.0,0.64,0.0,0.0,42.17,1,0,11.40757,0
86,40368,120000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,299.0,4.0,471.69,0.0,0.0,0.0,0.0,0.01,46.0,1,0,11.69525,1
87,40371,120000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,3.0,170.0,4.0,406.48,0.0,0.0,2.13,0.0,3.07,34.0,1,0,11.69525,1
88,40381,120000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,250.0,4.0,894.78,0.0,0.0,1.57,0.0,0.45,35.17,1,0,11.69525,1
89,40382,57000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,3.0,3.0,1.0,77.0,4.0,697.8,0.0,0.0,0.0,0.0,0.03,46.0,0,0,10.95081,0
90,40383,90000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,270.0,4.0,923.7,0.0,10.43,5.85,0.0,1.61,46.0,1,0,11.40757,0
91,40384,145000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,226.0,4.0,896.22,0.0,0.0,1.6,0.0,0.61,34.0,1,0,11.88449,1
92,40389,80000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,198.0,4.0,889.14,0.0,0.0,1.34,0.0,0.0,37.99,1,0,11.28978,0
93,40393,67000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,1.0,0.0,4.0,4.0,1.0,89.0,4.0,893.28,0.0,6.29,4.27,0.0,1.0,46.0,0,0,11.11245,0
94,40402,96000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,206.0,4.0,856.55,0.0,0.0,1.22,0.0,1.15,34.0,1,0,11.4721,0
95,40407,70000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,180.0,4.0,730.85,0.0,2.22,1.26,0.0,1.51,46.0,1,0,11.15625,0
96,40415,58000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,7.0,0.0,1.0,0.0,2.0,2.0,1.0,60.0,4.0,466.59,0.0,0.0,1.92,0.0,0.0,37.08,0,0,10.9682,0
97,40422,90000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,3.0,4.0,1.0,81.0,4.0,891.08,0.0,0.0,1.55,0.0,0.68,34.0,0,0,11.40757,0
98,40423,125000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,285.0,4.0,434.74,0.0,0.0,0.0,0.0,0.03,46.0,1,0,11.73607,1
99,40425,64500.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,140.0,4.0,489.8,0.0,5.72,0.78,0.0,0.48,46.0,1,0,11.07442,0
100,40426,98000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,350.0,4.0,831.69,0.0,15.28,1.52,0.0,0.58,46.0,1,0,11.49272,0
101,40428,89000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,200.0,4.0,379.14,0.0,0.0,0.0,0.0,0.53,46.0,1,0,11.39639,0
102,40429,250000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,437.0,3.0,401.84,0.0,5.51,10.18,0.0,0.24,46.0,1,0,12.42922,1
103,40440,180000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,330.0,4.0,697.49,0.0,0.0,2.22,0.0,0.0,43.68,1,0,12.10071,1
104,40443,110000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,11.0,1.0,0.0,0.0,3.0,4.0,2.0,112.0,3.0,278.54,0.0,4.61,22.28,0.0,0.02,46.0,0,0,11.60824,1
105,40444,55000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,7.0,0.0,1.0,0.0,2.0,2.0,1.0,65.0,4.0,631.28,0.0,0.0,3.08,0.0,0.0,43.2,0,0,10.91509,0
106,40445,85000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,4.0,0.0,1.0,0.0,3.0,3.0,3.0,150.0,4.0,331.11,0.0,5.66,20.24,0.0,0.07,46.0,0,0,11.35041,0
107,40448,40000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,7.0,1.0,0.0,0.0,1.0,3.0,1.0,39.0,4.0,877.73,0.0,0.0,1.19,0.0,0.0,38.88,0,0,10.59663,0
108,40457,48000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,2.0,2.0,0.0,52.0,4.0,880.61,0.0,0.0,1.23,0.0,0.0,38.66,0,0,10.77896,0
109,40458,150000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,209.0,3.0,406.13,0.0,6.17,3.26,0.0,0.19,46.0,1,0,11.91839,1
110,40460,160000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,200.0,4.0,683.65,0.0,0.0,1.27,0.0,0.0,37.34,1,0,11.98293,1
111,40464,48000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,2.0,3.0,0.0,84.0,3.0,90.85,0.0,41.44,3.63,0.0,0.79,46.0,0,0,10.77896,0
112,40465,130000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,332.0,3.0,937.41,0.0,12.49,5.95,0.0,1.46,46.0,1,0,11.77529,1
113,40469,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,300.0,3.0,743.99,0.0,0.13,0.73,0.0,1.17,46.0,1,0,11.51293,0
114,40474,150000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,130.0,4.0,392.99,0.0,4.81,13.65,0.0,0.28,46.0,1,0,11.91839,1
115,40484,65000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,1.0,0.0,2.0,1.0,1.0,62.0,4.0,735.64,0.0,0.0,1.89,0.0,1.38,34.0,0,0,11.08214,0
116,40485,150000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,370.0,4.0,505.5,0.0,0.0,1.98,0.0,2.18,34.0,1,0,11.91839,1
117,40487,70000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,160.0,3.0,671.68,0.0,0.0,1.3,0.0,0.0,37.35,1,0,11.15625,0
118,40491,70000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,88.0,4.0,306.35,0.0,3.77,1.05,0.0,0.13,46.0,1,0,11.15625,0
119,40505,50000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,6.0,1.0,0.0,0.0,2.0,4.0,1.0,53.0,4.0,809.49,0.0,5.03,2.84,0.0,1.58,46.0,0,0,10.81978,0
120,40510,48000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3.0,1.0,0.0,0.0,1.0,4.0,1.0,42.0,4.0,759.42,0.0,14.24,3.63,0.0,0.45,46.0,0,0,10.77896,0
121,40524,75000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,1.0,0.0,4.0,3.0,1.0,110.0,4.0,907.55,0.0,0.0,1.72,0.0,0.28,34.73,0,0,11.22524,0
122,40528,60000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,6.0,1.0,0.0,0.0,2.0,2.0,1.0,59.0,4.0,715.71,0.0,0.0,1.9,0.0,1.5,34.0,0,0,11.0021,0
123,40532,80000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,150.0,4.0,819.13,0.0,0.0,0.43,0.0,0.0,43.44,1,0,11.28978,0
